"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"EU28","European Union (28 countries)","W","Women","50_OVER","50 and over","2016","2016",108902368,,
"EU28","European Union (28 countries)","W","Women","50_OVER","50 and over","2017","2017",110163316,,
"EU28","European Union (28 countries)","W","Women","50_OVER","50 and over","2018","2018",111393951,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2005","2005",77709984.5,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2006","2006",79017931.5,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2007","2007",80343181,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2008","2008",81761638,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2009","2009",83114144,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2010","2010",84524075,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2011","2011",85542062,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2012","2012",86902072.5,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2013","2013",88382148,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2014","2014",89954215,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2015","2015",91371291,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2016","2016",92735462,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2017","2017",94074962,,
"EU28","European Union (28 countries)","M","Men","50_OVER","50 and over","2018","2018",95380190,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2005","2005",172220779.5,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2006","2006",174801306,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2007","2007",177402506.5,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2008","2008",180199398,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2009","2009",182849868,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2010","2010",185540450,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2011","2011",187660936,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2012","2012",190304226,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2013","2013",193173171,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2014","2014",196250161,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2015","2015",198990944,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2016","2016",201637825,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2017","2017",204238274,,
"EU28","European Union (28 countries)","T","Total","50_OVER","50 and over","2018","2018",206774144,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2005","2005",1183904,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2006","2006",1190799,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2007","2007",1196977,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2008","2008",1203706,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2009","2009",1210918,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2010","2010",1218820,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2011","2011",1225758,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2012","2012",1229284,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2013","2013",1231592,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2014","2014",1235024,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2015","2015",1239889,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2016","2016",1243989,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2017","2017",1246683,,
"BEL","Belgium","W","Women","LESS_20","Under 20","2018","2018",1249468,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2005","2005",1237470,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2006","2006",1244119,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2007","2007",1249974,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2008","2008",1257138,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2009","2009",1264977,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2010","2010",1273260,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2011","2011",1280484,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2012","2012",1284433,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2013","2013",1287411,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2014","2014",1291350,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2015","2015",1296333,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2016","2016",1301428,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2017","2017",1305700,,
"BEL","Belgium","M","Men","LESS_20","Under 20","2018","2018",1309158,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2005","2005",2421374,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2006","2006",2434918,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2007","2007",2446951,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2008","2008",2460844,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2009","2009",2475895,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2010","2010",2492080,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2011","2011",2506242,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2012","2012",2513717,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2013","2013",2519003,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2014","2014",2526374,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2015","2015",2536222,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2016","2016",2545417,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2017","2017",2552383,,
"BEL","Belgium","T","Total","LESS_20","Under 20","2018","2018",2558626,,
"FRA","France","W","Women","LESS_20","Under 20","2005","2005",7753616,,
"FRA","France","W","Women","LESS_20","Under 20","2006","2006",7769985,,
"FRA","France","W","Women","LESS_20","Under 20","2007","2007",7781713,,
"FRA","France","W","Women","LESS_20","Under 20","2008","2008",7795307,,
"FRA","France","W","Women","LESS_20","Under 20","2009","2009",7811382,,
"FRA","France","W","Women","LESS_20","Under 20","2010","2010",7825647,,
"FRA","France","W","Women","LESS_20","Under 20","2011","2011",7834986,,
"FRA","France","W","Women","LESS_20","Under 20","2012","2012",7848724,,
"FRA","France","W","Women","LESS_20","Under 20","2013","2013",7878349,,
"FRA","France","W","Women","LESS_20","Under 20","2014","2014",7976035,,
"FRA","France","W","Women","LESS_20","Under 20","2015","2015",7991678,,
"FRA","France","W","Women","LESS_20","Under 20","2016","2016",7979336,,
"FRA","France","W","Women","LESS_20","Under 20","2017","2017",7954900,,
"FRA","France","W","Women","LESS_20","Under 20","2018","2018",7919316,,
"FRA","France","M","Men","LESS_20","Under 20","2005","2005",8114690,,
"FRA","France","M","Men","LESS_20","Under 20","2006","2006",8136292,,
"FRA","France","M","Men","LESS_20","Under 20","2007","2007",8155127,,
"FRA","France","M","Men","LESS_20","Under 20","2008","2008",8167790,,
"FRA","France","M","Men","LESS_20","Under 20","2009","2009",8182539,,
"FRA","France","M","Men","LESS_20","Under 20","2010","2010",8198755,,
"FRA","France","M","Men","LESS_20","Under 20","2011","2011",8207705,,
"FRA","France","M","Men","LESS_20","Under 20","2012","2012",8222873,,
"FRA","France","M","Men","LESS_20","Under 20","2013","2013",8256119,,
"FRA","France","M","Men","LESS_20","Under 20","2014","2014",8350834,,
"FRA","France","M","Men","LESS_20","Under 20","2015","2015",8363896,,
"FRA","France","M","Men","LESS_20","Under 20","2016","2016",8350419,,
"FRA","France","M","Men","LESS_20","Under 20","2017","2017",8322694,,
"FRA","France","M","Men","LESS_20","Under 20","2018","2018",8283685,,
"FRA","France","T","Total","LESS_20","Under 20","2005","2005",15868306,,
"FRA","France","T","Total","LESS_20","Under 20","2006","2006",15906277,,
"FRA","France","T","Total","LESS_20","Under 20","2007","2007",15936840,,
"FRA","France","T","Total","LESS_20","Under 20","2008","2008",15963097,,
"FRA","France","T","Total","LESS_20","Under 20","2009","2009",15993921,,
"FRA","France","T","Total","LESS_20","Under 20","2010","2010",16024402,,
"FRA","France","T","Total","LESS_20","Under 20","2011","2011",16042691,,
"FRA","France","T","Total","LESS_20","Under 20","2012","2012",16071597,,
"FRA","France","T","Total","LESS_20","Under 20","2013","2013",16134468,,
"FRA","France","T","Total","LESS_20","Under 20","2014","2014",16326869,,
"FRA","France","T","Total","LESS_20","Under 20","2015","2015",16355574,,
"FRA","France","T","Total","LESS_20","Under 20","2016","2016",16329755,,
"FRA","France","T","Total","LESS_20","Under 20","2017","2017",16277594,,
"FRA","France","T","Total","LESS_20","Under 20","2018","2018",16203001,,
"DEU","Germany","W","Women","LESS_20","Under 20","2005","2005",8085183,,
"DEU","Germany","W","Women","LESS_20","Under 20","2006","2006",7961467,,
"DEU","Germany","W","Women","LESS_20","Under 20","2007","2007",7824817,,
"DEU","Germany","W","Women","LESS_20","Under 20","2008","2008",7682733,,
"DEU","Germany","W","Women","LESS_20","Under 20","2009","2009",7539855,,
"DEU","Germany","W","Women","LESS_20","Under 20","2010","2010",7408567,,
"DEU","Germany","W","Women","LESS_20","Under 20","2011","2011",7247750,,
"DEU","Germany","W","Women","LESS_20","Under 20","2012","2012",7188838,,
"DEU","Germany","W","Women","LESS_20","Under 20","2013","2013",7157318,,
"DEU","Germany","W","Women","LESS_20","Under 20","2014","2014",7160996,,
"DEU","Germany","W","Women","LESS_20","Under 20","2015","2015",7231389,,
"DEU","Germany","W","Women","LESS_20","Under 20","2016","2016",7321154,,
"DEU","Germany","W","Women","LESS_20","Under 20","2017","2017",7367430,,
"DEU","Germany","W","Women","LESS_20","Under 20","2018","2018",7396839,,
"DEU","Germany","M","Men","LESS_20","Under 20","2005","2005",8513908,,
"DEU","Germany","M","Men","LESS_20","Under 20","2006","2006",8383228,,
"DEU","Germany","M","Men","LESS_20","Under 20","2007","2007",8239378,,
"DEU","Germany","M","Men","LESS_20","Under 20","2008","2008",8088966,,
"DEU","Germany","M","Men","LESS_20","Under 20","2009","2009",7939365,,
"DEU","Germany","M","Men","LESS_20","Under 20","2010","2010",7802085,,
"DEU","Germany","M","Men","LESS_20","Under 20","2011","2011",7628931,,
"DEU","Germany","M","Men","LESS_20","Under 20","2012","2012",7572145,,
"DEU","Germany","M","Men","LESS_20","Under 20","2013","2013",7544650,,
"DEU","Germany","M","Men","LESS_20","Under 20","2014","2014",7557224,,
"DEU","Germany","M","Men","LESS_20","Under 20","2015","2015",7680912,,
"DEU","Germany","M","Men","LESS_20","Under 20","2016","2016",7825110,,
"DEU","Germany","M","Men","LESS_20","Under 20","2017","2017",7869452,,
"DEU","Germany","M","Men","LESS_20","Under 20","2018","2018",7880934,,
"DEU","Germany","T","Total","LESS_20","Under 20","2005","2005",16599091,,
"DEU","Germany","T","Total","LESS_20","Under 20","2006","2006",16344695,,
"DEU","Germany","T","Total","LESS_20","Under 20","2007","2007",16064195,,
"DEU","Germany","T","Total","LESS_20","Under 20","2008","2008",15771699,,
"DEU","Germany","T","Total","LESS_20","Under 20","2009","2009",15479220,,
"DEU","Germany","T","Total","LESS_20","Under 20","2010","2010",15210652,,
"DEU","Germany","T","Total","LESS_20","Under 20","2011","2011",14876681,,
"DEU","Germany","T","Total","LESS_20","Under 20","2012","2012",14760983,,
"DEU","Germany","T","Total","LESS_20","Under 20","2013","2013",14701968,,
"DEU","Germany","T","Total","LESS_20","Under 20","2014","2014",14718220,,
"DEU","Germany","T","Total","LESS_20","Under 20","2015","2015",14912301,,
"DEU","Germany","T","Total","LESS_20","Under 20","2016","2016",15146264,,
"DEU","Germany","T","Total","LESS_20","Under 20","2017","2017",15236882,,
"DEU","Germany","T","Total","LESS_20","Under 20","2018","2018",15277773,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2005","2005",1945401,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2006","2006",1937726,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2007","2007",1929156,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2008","2008",1923526,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2009","2009",1920198,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2010","2010",1915264,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2011","2011",1906964,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2012","2012",1896302,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2013","2013",1884205,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2014","2014",1873620,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2015","2015",1866505,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2016","2016",1862990,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2017","2017",1860531,,
"NLD","Netherlands","W","Women","LESS_20","Under 20","2018","2018",1854440,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2005","2005",2036393,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2006","2006",2028638,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2007","2007",2019623,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2008","2008",2013488,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2009","2009",2010761,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2010","2010",2005812,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2011","2011",1997321,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2012","2012",1986462,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2013","2013",1974201,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2014","2014",1963428,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2015","2015",1956775,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2016","2016",1954844,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2017","2017",1953382,,
"NLD","Netherlands","M","Men","LESS_20","Under 20","2018","2018",1946804,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2005","2005",3981794,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2006","2006",3966364,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2007","2007",3948779,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2008","2008",3937014,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2009","2009",3930959,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2010","2010",3921076,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2011","2011",3904285,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2012","2012",3882764,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2013","2013",3858406,,
"NLD","Netherlands","T","Total","LESS_20","Under 20","2014","2014",3837048,,
